epoch,time,generator_loss,discriminator_loss
125,2022_08_18_07_44_25,24.4797,-1.3996
126,2022_08_18_07_44_27,23.3679,1.2196
127,2022_08_18_07_44_29,24.5074,0.2795
128,2022_08_18_07_44_32,27.4605,-0.2969
129,2022_08_18_07_44_35,22.9353,1.0227
130,2022_08_18_07_44_37,24.9990,0.4945
131,2022_08_18_07_44_39,13.3162,-1.1188
132,2022_08_18_07_44_42,20.5030,1.6086
133,2022_08_18_07_44_44,18.8191,1.3805
134,2022_08_18_07_44_47,18.4205,-0.2101
135,2022_08_18_07_44_49,21.6745,0.3145
136,2022_08_18_07_44_52,18.7839,0.7074
137,2022_08_18_07_44_54,16.7904,-1.2752
138,2022_08_18_07_44_57,7.4284,-0.6874
139,2022_08_18_07_44_59,23.4024,0.2666
140,2022_08_18_07_45_01,22.2312,-1.1077
141,2022_08_18_07_45_03,23.3331,-0.1591
142,2022_08_18_07_45_05,20.8619,0.3031
143,2022_08_18_07_45_07,23.5204,0.6635
144,2022_08_18_07_45_11,21.7681,-0.0010
145,2022_08_18_07_45_13,22.3705,0.5703
146,2022_08_18_07_45_16,22.9949,0.9116
147,2022_08_18_07_45_20,21.3790,-0.7806
148,2022_08_18_07_45_22,22.0844,-0.6318
149,2022_08_18_07_45_25,21.7498,-0.7046
150,2022_08_18_07_45_27,22.0167,0.3829
151,2022_08_18_07_45_29,19.9332,0.1222
152,2022_08_18_07_45_31,21.5959,-0.0174
153,2022_08_18_07_45_34,21.8590,0.3182
154,2022_08_18_07_45_36,21.8055,-0.1292
155,2022_08_18_07_45_38,21.6020,-0.3560
156,2022_08_18_07_45_41,-8.3946,0.3389
157,2022_08_18_07_45_43,16.5885,-0.5319
158,2022_08_18_07_45_46,15.8851,-0.8727
159,2022_08_18_07_45_49,16.0934,-0.5452
160,2022_08_18_07_45_51,17.1359,-1.0755
161,2022_08_18_07_45_53,19.6629,-1.0671
162,2022_08_18_07_45_55,33.6466,-0.1385
163,2022_08_18_07_45_58,19.8829,-1.4254
164,2022_08_18_07_46_00,31.2623,-0.4984
165,2022_08_18_07_46_02,13.8476,-0.3869
166,2022_08_18_07_46_05,17.6275,-1.0649
167,2022_08_18_07_46_07,26.0915,-1.9513
168,2022_08_18_07_46_09,45.4240,0.1718
169,2022_08_18_07_46_11,29.2304,1.8375
170,2022_08_18_07_46_13,25.5719,0.6265
171,2022_08_18_07_46_15,24.6375,-0.1094
172,2022_08_18_07_46_17,23.6938,-1.1619
173,2022_08_18_07_46_19,22.9716,-0.5924
174,2022_08_18_07_46_21,23.7800,-0.2052
175,2022_08_18_07_46_23,25.1911,0.9574
176,2022_08_18_07_46_26,24.1891,-1.9106
177,2022_08_18_07_46_28,24.7140,1.4829
178,2022_08_18_07_46_30,23.8123,0.7825
179,2022_08_18_07_46_32,23.9699,-0.0337
180,2022_08_18_07_46_34,24.0759,-0.8966
181,2022_08_18_07_46_36,22.8849,1.1125
182,2022_08_18_07_46_38,24.5893,-0.3485
183,2022_08_18_07_46_40,22.8469,0.9197
184,2022_08_18_07_46_42,23.7404,-0.5731
185,2022_08_18_07_46_44,22.3780,-0.1012
186,2022_08_18_07_46_46,20.6869,-0.9284
187,2022_08_18_07_46_49,22.4717,0.0877
188,2022_08_18_07_46_51,24.0874,2.2688
189,2022_08_18_07_46_53,23.9903,-0.7819
190,2022_08_18_07_46_55,22.6098,0.2436
191,2022_08_18_07_46_57,22.8360,-0.7762
192,2022_08_18_07_46_59,21.5673,-1.6041
193,2022_08_18_07_47_01,22.8009,0.3753
194,2022_08_18_07_47_03,23.2036,1.3680
195,2022_08_18_07_47_05,21.1123,0.4630
196,2022_08_18_07_47_07,20.2520,0.2674
197,2022_08_18_07_47_10,17.4889,-1.2363
198,2022_08_18_07_47_12,18.9761,-1.6082
199,2022_08_18_07_47_15,19.4268,-0.9869
200,2022_08_18_07_47_17,18.9397,-0.2635
201,2022_08_18_07_47_19,16.1099,-0.4388
202,2022_08_18_07_47_22,19.3147,1.1254
203,2022_08_18_07_47_24,18.8712,-0.3215
204,2022_08_18_07_47_26,18.3424,-0.9164
205,2022_08_18_07_47_29,18.8728,1.2906
206,2022_08_18_07_47_31,18.4561,-0.8607
207,2022_08_18_07_47_33,19.4848,-2.2358
208,2022_08_18_07_47_35,20.5514,-1.0739
209,2022_08_18_07_47_37,21.2645,-0.0879
210,2022_08_18_07_47_40,19.7934,0.8173
211,2022_08_18_07_47_42,19.3470,-1.4322
212,2022_08_18_07_47_44,19.7584,-0.7958
213,2022_08_18_07_47_46,19.8179,0.4891
214,2022_08_18_07_47_49,18.4941,0.6229
215,2022_08_18_07_47_51,19.5586,-1.3047
216,2022_08_18_07_47_53,21.3659,-0.2132
217,2022_08_18_07_47_55,20.7016,2.0553
218,2022_08_18_07_47_57,19.3872,-1.6332
219,2022_08_18_07_47_59,22.6249,-0.9860
220,2022_08_18_07_48_01,21.4061,-2.8493
221,2022_08_18_07_48_03,22.8161,4.0071
222,2022_08_18_07_48_06,20.9237,-0.3674
223,2022_08_18_07_48_08,21.0810,2.1938
224,2022_08_18_07_48_10,20.7250,-0.0445
225,2022_08_18_07_48_13,20.4794,0.2621
226,2022_08_18_07_48_15,22.9112,-2.1607
227,2022_08_18_07_48_17,20.9366,0.2200
228,2022_08_18_07_48_19,20.0060,0.9541
229,2022_08_18_07_48_22,21.6560,-1.4512
230,2022_08_18_07_48_24,21.7802,-0.7089
231,2022_08_18_07_48_26,20.2347,0.0046
232,2022_08_18_07_48_28,21.9655,2.5437
233,2022_08_18_07_48_31,19.9434,-1.8397
234,2022_08_18_07_48_33,21.7875,-2.6822
235,2022_08_18_07_48_35,20.6608,-0.8047
236,2022_08_18_07_48_37,20.0241,0.9788
237,2022_08_18_07_48_40,19.1027,-1.5208
238,2022_08_18_07_48_42,19.2311,0.9748
239,2022_08_18_07_48_44,18.2753,1.7709
240,2022_08_18_07_48_46,17.9994,-1.3736
241,2022_08_18_07_48_49,16.2065,-1.8055
242,2022_08_18_07_48_51,19.5847,-0.6080
243,2022_08_18_07_48_53,16.1320,0.4549
244,2022_08_18_07_48_55,15.3997,-0.0643
245,2022_08_18_07_48_59,17.3273,-0.8872
246,2022_08_18_07_49_01,15.9652,1.3963
247,2022_08_18_07_49_03,14.9202,1.4586
248,2022_08_18_07_49_05,14.2422,-0.5277
249,2022_08_18_07_49_08,13.7073,-0.5960
250,2022_08_18_07_49_10,13.6917,0.0558
251,2022_08_18_07_49_12,17.4333,1.4413
252,2022_08_18_07_49_15,16.7065,-3.8027
253,2022_08_18_07_49_17,16.7285,-0.5572
254,2022_08_18_07_49_20,17.7464,2.0943
255,2022_08_18_07_49_23,18.8733,-1.0466
256,2022_08_18_07_49_25,18.8269,0.2238
257,2022_08_18_07_49_27,20.3561,0.0476
258,2022_08_18_07_49_30,18.7399,3.3225
259,2022_08_18_07_49_32,21.0401,-1.9137
260,2022_08_18_07_49_34,20.7490,0.3509
261,2022_08_18_07_49_36,20.8392,-0.1988
262,2022_08_18_07_49_38,21.7212,-2.3983
263,2022_08_18_07_49_41,21.9126,-1.5474
264,2022_08_18_07_49_44,21.6568,0.4865
265,2022_08_18_07_49_46,21.5576,-0.2536
266,2022_08_18_07_49_49,19.6035,-1.3977
267,2022_08_18_07_49_52,21.1710,0.4286
268,2022_08_18_07_49_54,19.6354,0.5033
269,2022_08_18_07_49_56,20.5539,-0.9869
270,2022_08_18_07_49_58,20.8706,1.5194
271,2022_08_18_07_50_01,20.7056,-2.0399
272,2022_08_18_07_50_03,21.0343,0.9962
273,2022_08_18_07_50_05,21.4622,1.1237
274,2022_08_18_07_50_08,21.0529,0.5252
275,2022_08_18_07_50_10,19.6190,1.9143
276,2022_08_18_07_50_12,20.8794,-2.3350
277,2022_08_18_07_50_14,20.9217,-1.8616
278,2022_08_18_07_50_16,21.1114,-1.1708
279,2022_08_18_07_50_18,18.3772,1.4978
280,2022_08_18_07_50_20,18.8157,0.6653
281,2022_08_18_07_50_22,16.9280,0.2958
282,2022_08_18_07_50_25,16.3603,-2.0459
283,2022_08_18_07_50_27,16.3289,0.0531
284,2022_08_18_07_50_29,19.4128,1.4367
285,2022_08_18_07_50_31,19.1683,0.8923
286,2022_08_18_07_50_34,16.0243,1.2525
287,2022_08_18_07_50_36,18.3995,-0.6899
288,2022_08_18_07_50_38,16.3535,-0.8951
289,2022_08_18_07_50_40,15.1144,-0.9485
290,2022_08_18_07_50_43,16.1408,-0.6983
291,2022_08_18_07_50_45,15.0303,-3.1310
292,2022_08_18_07_50_47,15.4174,0.6488
293,2022_08_18_07_50_49,12.2755,-0.5374
294,2022_08_18_07_50_51,14.4216,0.5335
295,2022_08_18_07_50_53,15.5301,1.8132
296,2022_08_18_07_50_56,14.7940,1.0237
297,2022_08_18_07_50_58,15.8830,3.1033
298,2022_08_18_07_51_00,17.7464,-1.4650
299,2022_08_18_07_51_02,15.0841,-0.0434
300,2022_08_18_07_51_04,16.9131,0.7225
301,2022_08_18_07_51_07,16.1720,-1.1094
302,2022_08_18_07_51_09,18.2265,-0.1133
303,2022_08_18_07_51_11,18.4708,2.3443
304,2022_08_18_07_51_13,16.0601,-1.3963
305,2022_08_18_07_51_15,17.4688,-0.3298
306,2022_08_18_07_51_17,14.8984,-2.9264
307,2022_08_18_07_51_20,17.5248,0.8790
308,2022_08_18_07_51_22,17.7642,2.3501
309,2022_08_18_07_51_24,20.6492,-0.9248
310,2022_08_18_07_51_27,18.8404,-1.0024
311,2022_08_18_07_51_29,19.0867,0.4711
312,2022_08_18_07_51_31,18.6622,-1.7563
313,2022_08_18_07_51_33,18.1570,2.5586
314,2022_08_18_07_51_35,19.5064,-3.0129
315,2022_08_18_07_51_38,18.8202,0.7773
316,2022_08_18_07_51_40,19.0041,2.0594
317,2022_08_18_07_51_42,16.9953,0.4780
318,2022_08_18_07_51_44,17.4733,-0.3394
319,2022_08_18_07_51_46,17.5995,1.9233
320,2022_08_18_07_51_48,16.6009,-0.0132
321,2022_08_18_07_51_50,16.1758,-0.3997
322,2022_08_18_07_51_52,15.4876,-0.0524
323,2022_08_18_07_51_55,14.9457,-0.3324
324,2022_08_18_07_51_57,16.1860,0.0806
325,2022_08_18_07_51_59,15.5148,-1.0723
326,2022_08_18_07_52_01,14.2670,-0.5857
327,2022_08_18_07_52_03,16.6157,-0.6565
328,2022_08_18_07_52_05,14.7841,1.2198
329,2022_08_18_07_52_07,13.6049,0.5607
330,2022_08_18_07_52_09,15.2267,-5.1143
331,2022_08_18_07_52_12,16.4867,1.0570
332,2022_08_18_07_52_14,14.1724,2.5124
