epoch,time,generator_loss,discriminator_loss
349,2022_08_23_13_38_27,3.4779,-1.0493
350,2022_08_23_13_38_29,1.2225,1.1447
351,2022_08_23_13_38_32,3.7922,1.7378
352,2022_08_23_13_38_33,2.8318,-0.2612
353,2022_08_23_13_38_35,2.3659,0.2256
354,2022_08_23_13_38_37,2.5100,-2.1676
355,2022_08_23_13_38_39,2.9593,-1.7830
356,2022_08_23_13_38_40,3.9715,-0.8072
357,2022_08_23_13_38_42,4.1031,-1.6602
358,2022_08_23_13_38_44,1.9945,-0.4034
359,2022_08_23_13_38_46,3.0920,-0.4108
360,2022_08_23_13_38_48,4.5446,-1.1736
361,2022_08_23_13_38_50,5.5779,0.4029
362,2022_08_23_13_38_52,1.4108,-0.4252
363,2022_08_23_13_38_53,1.7206,0.3511
364,2022_08_23_13_38_55,3.6183,0.5773
365,2022_08_23_13_38_57,3.8655,-1.4998
366,2022_08_23_13_38_59,2.3242,2.2969
367,2022_08_23_13_39_01,0.9177,-0.4903
368,2022_08_23_13_39_03,-0.0249,0.4656
369,2022_08_23_13_39_05,-0.1767,-2.2249
370,2022_08_23_13_39_07,1.5155,-1.5346
371,2022_08_23_13_39_08,3.4504,-0.7694
372,2022_08_23_13_39_10,2.0320,1.6324
373,2022_08_23_13_39_12,2.9351,-2.2639
374,2022_08_23_13_39_13,1.5557,-0.4728
375,2022_08_23_13_39_15,2.6056,-1.4033
376,2022_08_23_13_39_17,-0.9786,-0.8246
377,2022_08_23_13_39_19,0.3947,-1.4306
378,2022_08_23_13_39_21,1.2392,1.3566
379,2022_08_23_13_39_23,-0.0544,-0.6560
380,2022_08_23_13_39_24,-0.4292,-0.8627
381,2022_08_23_13_39_26,2.0618,1.1244
382,2022_08_23_13_39_28,1.4945,0.2172
383,2022_08_23_13_39_30,2.4493,-0.6961
384,2022_08_23_13_39_32,2.3011,-0.9754
385,2022_08_23_13_39_34,0.6987,-0.7978
386,2022_08_23_13_39_35,1.0887,2.3865
387,2022_08_23_13_39_37,0.2213,-1.0099
388,2022_08_23_13_39_39,1.7932,-1.9610
389,2022_08_23_13_39_40,1.9314,0.6259
390,2022_08_23_13_39_42,1.6883,0.2008
391,2022_08_23_13_39_44,3.2009,2.2079
392,2022_08_23_13_39_46,3.8843,0.5403
393,2022_08_23_13_39_47,0.0335,0.5985
394,2022_08_23_13_39_49,-1.1680,1.8630
395,2022_08_23_13_39_51,1.0280,-0.9482
396,2022_08_23_13_39_53,-0.3809,-0.7148
397,2022_08_23_13_39_54,0.6399,-0.4372
398,2022_08_23_13_39_56,1.0420,-2.4942
399,2022_08_23_13_39_58,2.6244,0.1100
400,2022_08_23_13_39_59,1.2461,-1.8068
401,2022_08_23_13_40_01,1.5004,-0.1759
402,2022_08_23_13_40_03,0.5057,-1.9487
403,2022_08_23_13_40_04,1.4473,0.2547
404,2022_08_23_13_40_06,1.4359,-2.2607
405,2022_08_23_13_40_08,2.0844,-0.5589
406,2022_08_23_13_40_10,2.3887,-2.2617
407,2022_08_23_13_40_12,1.5363,1.6051
408,2022_08_23_13_40_14,2.1812,0.0666
