epoch,time,generator_loss,discriminator_loss
120,2022_08_26_15_57_30,-3.4844,-28.0968
121,2022_08_26_15_57_32,-10.9271,-27.8244
122,2022_08_26_15_57_33,90.2283,-31.7917
123,2022_08_26_15_57_35,9.8790,-29.3592
124,2022_08_26_15_57_37,7.2491,-28.4362
125,2022_08_26_15_57_39,-69.0064,-30.5595
126,2022_08_26_15_57_41,-96.1543,-30.6802
127,2022_08_26_15_57_42,-8.6534,-30.1511
128,2022_08_26_15_57_44,-61.2685,-29.6210
129,2022_08_26_15_57_46,17.7984,-29.0484
130,2022_08_26_15_57_48,-532.5421,-30.0851
131,2022_08_26_15_57_50,456.9687,-29.7554
132,2022_08_26_15_57_52,-129.8408,-29.7323
133,2022_08_26_15_57_54,-95.8237,-29.5329
134,2022_08_26_15_57_55,111.6934,-28.5145
135,2022_08_26_15_57_57,3.1280,-28.6143
136,2022_08_26_15_57_59,-13.2988,-29.3009
137,2022_08_26_15_58_01,19.9353,-28.5854
138,2022_08_26_15_58_03,288.9075,-27.6295
139,2022_08_26_15_58_05,11.0072,-28.2645
140,2022_08_26_15_58_07,-56.5627,-28.0129
141,2022_08_26_15_58_08,-28.4857,-30.8012
142,2022_08_26_15_58_10,-11.4401,-27.5085
143,2022_08_26_15_58_12,-17.3542,-30.5088
144,2022_08_26_15_58_14,24.5309,-28.3506
145,2022_08_26_15_58_16,5.6218,-27.1506
146,2022_08_26_15_58_18,0.9927,-28.7315
147,2022_08_26_15_58_20,1.3529,-29.7875
148,2022_08_26_15_58_22,31.2225,-26.9952
149,2022_08_26_15_58_24,-3.4092,-26.9242
150,2022_08_26_15_58_26,-50.2643,-30.5853
151,2022_08_26_15_58_27,-245.5638,-29.2076
152,2022_08_26_15_58_30,-115.2632,-27.2670
153,2022_08_26_15_58_32,-40.5132,-27.7341
154,2022_08_26_15_58_33,-12.5670,-28.0354
155,2022_08_26_15_58_35,227.5145,-27.7090
156,2022_08_26_15_58_37,602.3410,-29.9772
157,2022_08_26_15_58_39,-0.5747,-27.6456
158,2022_08_26_15_58_40,-35.2637,-30.5932
159,2022_08_26_15_58_42,77.3456,-30.7083
160,2022_08_26_15_58_44,-32.5399,-30.5056
161,2022_08_26_15_58_46,52.4341,-31.7098
162,2022_08_26_15_58_48,-0.7440,-27.7353
163,2022_08_26_15_58_50,-57.4586,-28.3519
164,2022_08_26_15_58_52,-10.8571,-27.3879
165,2022_08_26_15_58_54,-93.4684,-31.4131
166,2022_08_26_15_58_55,27.6665,-29.4212
167,2022_08_26_15_58_57,-32.3578,-28.5296
168,2022_08_26_15_58_59,-78.0823,-28.0387
169,2022_08_26_15_59_01,-97.1408,-28.2543
170,2022_08_26_15_59_03,-18.2787,-29.5091
171,2022_08_26_15_59_04,38.6809,-28.6740
172,2022_08_26_15_59_06,80.1535,-28.3447
173,2022_08_26_15_59_08,-36.2374,-29.3439
174,2022_08_26_15_59_10,137.3926,-28.5169
