epoch,time,generator_loss,discriminator_loss
315,2022_08_16_01_57_52,-2.4180, 0.3457
316,2022_08_16_02_00_40,-2.4729,-0.1584
317,2022_08_16_02_03_25,-2.5716, 0.2173
318,2022_08_16_02_06_13,-2.5362,-0.2545
319,2022_08_16_02_08_56,-2.2712,-0.0043
320,2022_08_16_02_11_42,-2.1468, 0.0007
321,2022_08_16_02_14_26,-2.1623, 0.3193
322,2022_08_16_02_17_29,-2.2729,-0.0945
323,2022_08_16_02_20_16,-2.3875,-0.0853
324,2022_08_16_02_23_06,-2.1081, 0.1368
325,2022_08_16_02_25_56,-2.2621, 0.3657
326,2022_08_16_02_28_42,-2.3799, 0.0429
327,2022_08_16_02_31_32,-2.2639,-0.2153
328,2022_08_16_02_34_19,-2.4323, 0.0057
329,2022_08_16_02_37_08,-2.1827,-0.0963
330,2022_08_16_02_39_53,-2.0380, 0.0017
331,2022_08_16_02_42_36,-2.3476,-0.2001
332,2022_08_16_02_45_21,-2.3001, 0.0524
333,2022_08_16_02_48_01,-2.3906, 0.0071
334,2022_08_16_02_50_50,-2.1945, 0.3122
335,2022_08_16_02_54_01,-2.2921,-0.0167
336,2022_08_16_02_56_54,-2.4011, 0.1642
337,2022_08_16_02_59_45,-2.2715,-0.1478
338,2022_08_16_03_02_39,-2.2343,-0.0341
339,2022_08_16_03_05_28,-2.2226,-0.1136
340,2022_08_16_03_08_15,-2.3675,-0.0510
341,2022_08_16_03_11_07,-2.3928, 0.0841
342,2022_08_16_03_13_51,-2.3551,-0.0710
343,2022_08_16_03_16_35,-2.5756,-0.3200
344,2022_08_16_03_19_19,-2.5776, 0.0863
345,2022_08_16_03_22_10,-2.5890,-0.0748
346,2022_08_16_03_24_54,-2.8155,-0.0375
347,2022_08_16_03_27_54,-2.5847,-0.0613
348,2022_08_16_03_30_55,-2.6955, 0.0424
349,2022_08_16_03_33_43,-2.5133,-0.1092
350,2022_08_16_03_36_43,-2.5742,-0.2017
351,2022_08_16_03_39_41,-2.8172,-0.0124
352,2022_08_16_03_42_41,-2.8357,-0.0609
353,2022_08_16_03_45_42,-2.9200, 0.0686
354,2022_08_16_03_48_41,-2.4954,-0.1132
355,2022_08_16_03_51_38,-2.8651,-0.0211
356,2022_08_16_03_54_41,-2.8915, 0.1337
357,2022_08_16_03_57_41,-3.0219, 0.1634
358,2022_08_16_04_00_43,-2.9956, 0.1558
359,2022_08_16_04_03_38,-3.1171,-0.0110
360,2022_08_16_04_06_35,-2.8473, 0.0710
361,2022_08_16_04_09_33,-2.9118, 0.0346
362,2022_08_16_04_12_47,-2.9453,-0.1363
363,2022_08_16_04_15_48,-2.7640, 0.0452
364,2022_08_16_04_18_52,-3.0230, 0.2880
365,2022_08_16_04_21_54,-3.1182, 0.4046
366,2022_08_16_04_24_51,-3.1215,-0.0621
367,2022_08_16_04_27_47,-3.2874, 0.1547
368,2022_08_16_04_30_42,-3.0832,-0.1597
369,2022_08_16_04_33_37,-3.2027,-0.0682
370,2022_08_16_04_36_31,-3.0402, 0.3124
371,2022_08_16_04_39_22,-3.2408,-0.0777
372,2022_08_16_04_42_16,-3.2567, 0.1086
373,2022_08_16_04_45_21,-3.2364, 0.0065
374,2022_08_16_04_48_24,-3.1822, 0.2098
375,2022_08_16_04_51_20,-2.7911,-0.0815
376,2022_08_16_04_54_35,-3.2905,-0.5577
377,2022_08_16_04_57_44,-3.0839, 0.0266
378,2022_08_16_05_00_42,-3.2332, 0.0836
379,2022_08_16_05_03_40,-3.0773,-0.0654
380,2022_08_16_05_06_38,-3.1016,-0.0251
381,2022_08_16_05_09_39,-3.3418,-0.2271
382,2022_08_16_05_12_38,-3.2212,-0.2784
383,2022_08_16_05_15_39,-3.2186,-0.1139
384,2022_08_16_05_18_33,-3.3791, 0.1737
385,2022_08_16_05_21_31,-3.1573, 0.0297
386,2022_08_16_05_24_34,-3.0900,-0.0249
387,2022_08_16_05_27_36,-2.9908,-0.0949
388,2022_08_16_05_30_39,-3.2277,-0.1097
389,2022_08_16_05_33_45,-3.3182, 0.2528
390,2022_08_16_05_36_47,-3.1972,-0.2038
391,2022_08_16_05_40_11,-3.3290, 0.4646
392,2022_08_16_05_43_21,-3.1723,-0.2142
393,2022_08_16_05_46_21,-3.1616,-0.0230
394,2022_08_16_05_49_22,-3.1843, 0.2231
395,2022_08_16_05_52_22,-3.2589,-0.0999
396,2022_08_16_05_55_22,-3.1596, 0.1639
397,2022_08_16_05_58_18,-3.0283,-0.0545
398,2022_08_16_06_01_15,-3.0575, 0.1149
399,2022_08_16_06_04_19,-2.9520,-0.1289
400,2022_08_16_06_07_11,-2.8697, 0.2523
401,2022_08_16_06_09_54,-3.0844, 0.0796
402,2022_08_16_06_12_41,-3.0496, 0.1058
403,2022_08_16_06_15_26,-2.9484, 0.1357
404,2022_08_16_06_18_18,-2.7664, 0.1713
405,2022_08_16_06_21_28,-2.9467, 0.2272
406,2022_08_16_06_24_12,-2.7118,-0.0504
407,2022_08_16_06_26_55,-2.7000,-0.0977
408,2022_08_16_06_29_43,-2.8138, 0.2253
409,2022_08_16_06_32_24,-2.7939,-0.1250
410,2022_08_16_06_35_05,-2.9295,-0.1448
411,2022_08_16_06_37_44,-3.0607,-0.0837
412,2022_08_16_06_40_32,-2.9857,-0.3970
413,2022_08_16_06_43_15,-2.9271, 0.1035
414,2022_08_16_06_45_51,-2.9295, 0.0368
415,2022_08_16_06_48_38,-2.8615, 0.2838
416,2022_08_16_06_51_17,-3.0848, 0.3335
417,2022_08_16_06_54_22,-2.8936, 0.1209
418,2022_08_16_06_57_11,-2.7684,-0.0727
419,2022_08_16_06_59_54,-2.7783,-0.2098
420,2022_08_16_07_02_36,-2.7523, 0.2187
421,2022_08_16_07_05_19,-2.9219, 0.2269
422,2022_08_16_07_08_00,-2.9479,-0.0066
423,2022_08_16_07_10_41,-3.0636,-0.1696
424,2022_08_16_07_13_23,-2.9085,-0.1734
425,2022_08_16_07_16_08,-3.0954,-0.2220
426,2022_08_16_07_17_30,-3.0675, 0.2093
427,2022_08_16_07_17_40,-3.1986,-0.0317
428,2022_08_16_07_17_51,-3.1304, 0.1994
429,2022_08_16_07_18_00,-3.1706,-0.1103
430,2022_08_16_07_18_09,-3.2530, 0.0665
431,2022_08_16_07_18_18,-3.1005,-0.0018
432,2022_08_16_07_18_28,-3.1484,-0.0433
433,2022_08_16_07_18_37,-3.2110,-0.1983
434,2022_08_16_07_18_47,-3.2169, 0.0841
435,2022_08_16_07_18_56,-3.5075,-0.1560
436,2022_08_16_07_19_05,-3.4457,-0.0605
437,2022_08_16_07_19_14,-3.5859,-0.0404
438,2022_08_16_07_19_23,-3.3675,-0.2380
439,2022_08_16_07_19_33,-3.6745,-0.3683
440,2022_08_16_07_19_42,-3.8014,-0.1971
441,2022_08_16_07_19_51,-3.6339, 0.2141
442,2022_08_16_07_20_00,-3.7488,-0.0514
443,2022_08_16_07_20_09,-3.7104,-0.2441
444,2022_08_16_07_20_18,-3.7879,-0.0245
