epoch,time,generator_loss,discriminator_loss
199,2022_08_22_09_23_57,-0.6586,0.4396
200,2022_08_22_09_23_59,-2.1419,1.6741
201,2022_08_22_09_24_00,-1.5468,-0.4270
202,2022_08_22_09_24_02,-0.1839,-1.6596
203,2022_08_22_09_24_04,-1.3262,1.0401
204,2022_08_22_09_24_05,-1.3624,-0.9964
205,2022_08_22_09_24_07,0.4105,-2.5632
206,2022_08_22_09_24_09,-0.8372,-0.5140
207,2022_08_22_09_24_10,-2.1600,-1.2226
208,2022_08_22_09_24_12,0.3386,0.5894
209,2022_08_22_09_24_14,-1.0933,0.1046
210,2022_08_22_09_24_15,-0.8940,0.2748
211,2022_08_22_09_24_17,0.7252,-0.1538
212,2022_08_22_09_24_19,-1.1214,0.0355
213,2022_08_22_09_24_20,-0.4490,-2.4397
214,2022_08_22_09_24_22,0.2574,1.0038
215,2022_08_22_09_24_23,0.0147,-2.4939
216,2022_08_22_09_24_25,0.5928,-1.0864
217,2022_08_22_09_24_27,-1.3225,-2.6052
218,2022_08_22_09_24_28,-0.3621,-0.1785
219,2022_08_22_09_24_30,0.2887,-0.8532
220,2022_08_22_09_24_32,-0.1300,-3.2447
221,2022_08_22_09_24_33,-1.3114,1.7940
222,2022_08_22_09_24_35,-2.3907,0.5120
223,2022_08_22_09_24_36,-0.7929,0.5764
224,2022_08_22_09_24_38,-2.4348,-0.5594
225,2022_08_22_09_24_40,-1.1826,-0.6435
226,2022_08_22_09_24_41,-2.3255,-0.3171
227,2022_08_22_09_24_43,-1.9319,-1.3219
228,2022_08_22_09_24_45,-3.5600,-0.8363
229,2022_08_22_09_24_47,-1.0938,-0.7666
230,2022_08_22_09_24_48,-1.2517,-1.5510
231,2022_08_22_09_24_50,-1.7485,-0.4140
232,2022_08_22_09_24_51,-4.0042,-0.6445
233,2022_08_22_09_24_53,-1.5626,0.7508
234,2022_08_22_09_24_55,-3.3050,0.4766
235,2022_08_22_09_24_56,-1.8413,0.8699
236,2022_08_22_09_24_58,-1.7135,-0.2316
237,2022_08_22_09_25_00,-1.9197,-1.4987
238,2022_08_22_09_25_01,-0.4663,-3.5589
239,2022_08_22_09_25_03,-0.4441,0.1780
240,2022_08_22_09_25_04,0.3334,-1.6768
241,2022_08_22_09_25_06,-0.4286,1.0169
242,2022_08_22_09_25_08,0.5878,-1.7296
243,2022_08_22_09_25_09,-1.5816,-0.1446
244,2022_08_22_09_25_11,-2.2286,0.0312
245,2022_08_22_09_25_12,-0.1161,0.1990
246,2022_08_22_09_25_14,-0.9382,1.1849
247,2022_08_22_09_25_16,-1.3860,-1.4266
248,2022_08_22_09_25_17,-1.1122,1.8831
249,2022_08_22_09_25_19,-0.9311,3.2619
250,2022_08_22_09_25_20,-1.2390,0.1876
251,2022_08_22_09_25_22,-0.3592,-0.8888
252,2022_08_22_09_25_24,-1.4976,0.1126
253,2022_08_22_09_25_25,-0.2806,-1.8905
254,2022_08_22_09_25_27,-1.4226,-0.8646
255,2022_08_22_09_25_29,-1.0780,-0.5715
256,2022_08_22_09_25_30,-2.9507,-2.5976
257,2022_08_22_09_25_32,-0.6231,0.9921
258,2022_08_22_09_25_33,1.4949,-3.9113
259,2022_08_22_09_25_35,-0.0034,0.6355
260,2022_08_22_09_25_37,-0.3959,-2.0699
261,2022_08_22_09_25_38,-0.8942,1.8115
262,2022_08_22_09_25_40,0.6956,0.1757
263,2022_08_22_09_25_41,-0.6099,-1.0982
264,2022_08_22_09_25_43,2.2466,-1.7666
265,2022_08_22_09_25_45,1.2605,0.4830
266,2022_08_22_09_25_46,2.2269,0.4150
267,2022_08_22_09_25_48,-0.6777,-2.7830
268,2022_08_22_09_25_49,-0.7399,-1.1897
269,2022_08_22_09_25_51,1.5046,-0.4144
270,2022_08_22_09_25_53,1.3830,-1.0606
271,2022_08_22_09_25_54,1.6494,0.8999
272,2022_08_22_09_25_56,0.0224,-0.1945
273,2022_08_22_09_25_57,1.3927,-1.6339
274,2022_08_22_09_25_59,0.0052,1.4811
275,2022_08_22_09_26_01,0.5182,-0.3235
276,2022_08_22_09_26_02,0.7781,1.7347
277,2022_08_22_09_26_04,0.6376,-0.0831
278,2022_08_22_09_26_05,0.4933,0.8429
279,2022_08_22_09_26_07,1.7559,2.1745
280,2022_08_22_09_26_08,-0.1130,0.5136
281,2022_08_22_09_26_10,-0.0229,2.6653
282,2022_08_22_09_26_12,-1.6014,-0.4579
283,2022_08_22_09_26_13,-0.6508,1.8614
284,2022_08_22_09_26_15,-2.6802,-0.5203
285,2022_08_22_09_26_16,-3.0103,-1.4832
286,2022_08_22_09_26_18,-2.5059,-0.5167
287,2022_08_22_09_26_20,0.2763,-0.3676
288,2022_08_22_09_26_22,-0.5570,0.1819
289,2022_08_22_09_26_23,0.5995,-1.2881
290,2022_08_22_09_26_25,-3.1775,-2.5063
291,2022_08_22_09_26_27,-2.9166,-0.6916
292,2022_08_22_09_26_28,-0.0322,-2.0456
293,2022_08_22_09_26_30,-2.0476,0.4961
294,2022_08_22_09_26_31,0.2761,1.3110
295,2022_08_22_09_26_33,-0.3342,1.7935
296,2022_08_22_09_26_34,0.0132,-0.9139
297,2022_08_22_09_26_36,1.3837,-0.0718
298,2022_08_22_09_26_38,0.5232,1.3261
299,2022_08_22_09_26_39,0.0227,-1.3712
300,2022_08_22_09_26_41,0.5139,-0.5051
301,2022_08_22_09_26_42,1.8520,-2.2288
302,2022_08_22_09_26_44,0.2454,1.0147
303,2022_08_22_09_26_45,-2.0174,1.0613
304,2022_08_22_09_26_47,-2.1484,0.5771
305,2022_08_22_09_26_49,-3.2715,-1.6140
306,2022_08_22_09_26_50,-2.6697,0.4935
307,2022_08_22_09_26_52,-1.5479,-1.2041
308,2022_08_22_09_26_54,-0.8338,2.5309
309,2022_08_22_09_26_55,-1.2688,-0.9901
310,2022_08_22_09_26_57,-2.1972,0.9895
311,2022_08_22_09_26_58,-3.3545,-1.4190
312,2022_08_22_09_27_00,-0.3896,0.4658
313,2022_08_22_09_27_02,-1.2250,0.8690
314,2022_08_22_09_27_03,-2.4425,-0.9253
315,2022_08_22_09_27_05,-4.1045,-0.5083
316,2022_08_22_09_27_06,-1.6257,0.9183
317,2022_08_22_09_27_08,-3.5811,-0.6488
318,2022_08_22_09_27_09,-4.0135,-1.0827
319,2022_08_22_09_27_11,-3.8594,0.8230
320,2022_08_22_09_27_12,-1.2655,2.1153
321,2022_08_22_09_27_14,-3.3293,-0.3700
322,2022_08_22_09_27_15,-2.8212,-1.1044
323,2022_08_22_09_27_17,-0.5850,-2.2996
324,2022_08_22_09_27_19,-1.2611,-0.0379
325,2022_08_22_09_27_21,0.6736,0.9626
326,2022_08_22_09_27_22,-0.2927,-1.2280
327,2022_08_22_09_27_24,-0.2350,-0.7549
328,2022_08_22_09_27_25,-2.0341,-0.3593
329,2022_08_22_09_27_27,-1.5224,-0.4527
330,2022_08_22_09_27_28,-3.2177,-1.0170
331,2022_08_22_09_27_30,-0.7871,0.8439
332,2022_08_22_09_27_31,-2.7348,-1.4251
333,2022_08_22_09_27_33,-2.2253,-0.9757
334,2022_08_22_09_27_34,-2.0916,-2.7771
335,2022_08_22_09_27_36,-1.0558,0.4383
336,2022_08_22_09_27_37,-3.4622,0.0996
337,2022_08_22_09_27_39,-0.4378,-1.8529
338,2022_08_22_09_27_41,-1.5812,-1.0497
339,2022_08_22_09_27_43,-2.6496,-1.8114
340,2022_08_22_09_27_44,-1.9883,0.0408
341,2022_08_22_09_27_46,-1.2404,0.8373
342,2022_08_22_09_27_48,-1.5905,-1.1992
343,2022_08_22_09_27_49,-0.2748,-2.0854
344,2022_08_22_09_27_51,-0.4026,-0.8342
345,2022_08_22_09_27_53,-0.0991,0.2738
346,2022_08_22_09_27_54,0.1265,-0.9811
347,2022_08_22_09_27_56,1.4160,-0.4314
348,2022_08_22_09_27_57,-2.0419,0.2436
349,2022_08_22_09_27_59,0.1953,-0.4076
350,2022_08_22_09_28_00,-1.6016,0.1453
351,2022_08_22_09_28_02,-1.2475,0.0500
352,2022_08_22_09_28_03,-2.1453,-1.1165
353,2022_08_22_09_28_05,-1.5686,-0.7867
354,2022_08_22_09_28_06,-2.0041,-1.9411
355,2022_08_22_09_28_08,2.0533,0.6265
356,2022_08_22_09_28_09,-1.5547,-0.4084
357,2022_08_22_09_28_11,-4.2560,-2.2587
358,2022_08_22_09_28_13,-1.2527,0.4564
359,2022_08_22_09_28_14,-2.1703,-0.5367
360,2022_08_22_09_28_16,-1.4743,0.6471
361,2022_08_22_09_28_17,-0.5371,-3.8593
362,2022_08_22_09_28_19,-1.9430,-0.6472
363,2022_08_22_09_28_21,-2.5032,0.1858
364,2022_08_22_09_28_22,-1.2286,-2.8883
365,2022_08_22_09_28_24,-1.8096,1.5043
366,2022_08_22_09_28_25,-2.7214,0.4273
367,2022_08_22_09_28_27,-3.2968,0.9233
368,2022_08_22_09_28_29,-1.6711,0.3055
369,2022_08_22_09_28_30,-2.2213,2.2672
370,2022_08_22_09_28_32,-0.1325,1.3991
371,2022_08_22_09_28_33,1.0071,1.1364
372,2022_08_22_09_28_35,-1.7034,-0.4688
373,2022_08_22_09_28_36,-1.9980,0.8725
374,2022_08_22_09_28_38,-2.6266,-0.4730
375,2022_08_22_09_28_39,-1.6024,2.6242
376,2022_08_22_09_28_41,-1.3111,0.3970
377,2022_08_22_09_28_42,-1.3650,0.6276
378,2022_08_22_09_28_44,-0.5610,2.2187
379,2022_08_22_09_28_45,1.2757,-1.6247
380,2022_08_22_09_28_47,-0.8817,-0.4849
381,2022_08_22_09_28_48,-0.1496,-1.5349
382,2022_08_22_09_28_50,1.4978,-0.5312
383,2022_08_22_09_28_51,0.8053,0.3260
384,2022_08_22_09_28_53,0.2967,-0.9662
385,2022_08_22_09_28_55,-0.1361,-0.9071
386,2022_08_22_09_28_56,-0.6168,0.3581
387,2022_08_22_09_28_58,1.0292,0.1395
388,2022_08_22_09_28_59,1.3199,2.1076
389,2022_08_22_09_29_01,-0.8757,-2.0394
390,2022_08_22_09_29_03,-2.0903,4.1671
391,2022_08_22_09_29_04,-1.0188,-0.6735
392,2022_08_22_09_29_06,-1.2701,-1.2160
393,2022_08_22_09_29_07,-0.8264,1.7759
394,2022_08_22_09_29_09,1.5970,-0.1431
395,2022_08_22_09_29_10,-0.0686,1.2450
396,2022_08_22_09_29_12,1.1261,0.7788
397,2022_08_22_09_29_13,0.9713,0.6135
398,2022_08_22_09_29_15,0.7146,-0.4112
399,2022_08_22_09_29_16,-0.0891,1.1046
400,2022_08_22_09_29_18,-0.5193,-1.7421
401,2022_08_22_09_29_20,-0.7655,0.4010
402,2022_08_22_09_29_22,0.7794,2.6753
403,2022_08_22_09_29_23,0.6664,-1.8453
404,2022_08_22_09_29_25,-1.1297,-3.1704
405,2022_08_22_09_29_26,-1.0802,-1.6300
406,2022_08_22_09_29_28,0.7483,0.4026
407,2022_08_22_09_29_29,0.4155,0.1704
